"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDF24","OUT045",1219.73025483248
"FDF56","OUT018",2614.91990972248
"FDD28","OUT013",837.391650165195
"FDG53","OUT027",3474.75136675218
"FDO27","OUT019",317.862736482361
"NCF54","OUT018",2500.97129484026
"FDC20","OUT027",1708.80091271079
"FDU10","OUT046",716.146852398846
"DRA24","OUT018",2243.14768242448
"FDA02","OUT010",320.041780744561
"FDG10","OUT017",933.039531218717
"FDW39","OUT010",388.313183853853
"FDP04","OUT019",224.018170342155
"NCM55","OUT013",3143.01956391582
"FDG47","OUT045",4067.50063543112
"NCU41","OUT017",3297.78454493657
"NCK31","OUT017",844.06651826488
"FDZ46","OUT045",1588.73135747068
"FDU13","OUT027",3779.25746854281
"NCF19","OUT045",715.123405813453
"NCJ43","OUT013",2851.34827818178
"NCJ05","OUT045",2340.4713352225
"FDS04","OUT027",3205.09631700529
"FDX28","OUT010",427.968301647797
"FDB41","OUT027",1377.68826759706
"FDG53","OUT046",2167.12504705455
"FDL15","OUT010",343.612792742921
"FDQ08","OUT049",1065.64933551981
"DRN36","OUT013",1530.35603454329
"FDI46","OUT013",4046.6190516534
"FDG16","OUT027",5325.44280356793
"FDV32","OUT013",1014.0125154479
"FDF44","OUT010",543.316568789373
"FDK04","OUT018",730.887838255675
"NCA41","OUT013",3146.55850245984
"FDD51","OUT017",712.918204543634
"NCZ53","OUT045",3026.4142041456
"FDP01","OUT027",3803.5385934467
"FDY25","OUT049",3157.72429855468
"FDB17","OUT018",2602.91876484908
"NCV54","OUT018",1622.62020369597
"FDJ32","OUT017",1060.04848856089
"FDA37","OUT049",2007.26957094218
"FDG35","OUT035",2780.84293814689
"NCM05","OUT018",3699.57874026583
"FDG45","OUT046",3446.24145803585
"FDH28","OUT013",669.572960761972
"NCE18","OUT049",4054.04079002025
"FDH38","OUT045",1905.65938163185
"FDR56","OUT013",3194.24648934019
"FDH17","OUT027",2566.91100269167
"FDD39","OUT049",3637.94633102656
"FDB41","OUT049",710.354185357172
"NCR53","OUT046",3648.43368100445
"FDX46","OUT017",898.433679393742
"FDV28","OUT049",731.900343892904
"FDA08","OUT018",2255.14882729788
"FDH45","OUT017",707.118199063621
"NCS38","OUT010",532.862726383698
"FDD40","OUT010",371.619308919392
"DRM59","OUT035",2581.31722062896
"NCJ43","OUT018",2513.31836883818
"NCN29","OUT013",740.735296803089
"NCC19","OUT045",3027.82159612179
"FDR56","OUT035",3352.3064541577
"FDZ43","OUT049",4166.22460902528
"FDJ32","OUT010",128.649426679054
"DRH03","OUT017",1468.39621257424
"NCZ54","OUT035",2660.08749060374
"FDE26","OUT017",2534.87011913483
"FDS03","OUT045",1045.64987199957
"DRZ24","OUT019",531.315423915978
"FDO48","OUT027",5301.94782061371
"FDW39","OUT049",3024.34304940694
"NCK05","OUT049",1076.29222859615
"NCK30","OUT017",4015.23448201734
"FDT27","OUT018",3442.67536837072
"FDS08","OUT019",309.73738071822
"NCJ19","OUT049",917.951727249774
"FDC58","OUT045",719.373912815669
"DRE37","OUT013",3136.25711198713
"FDW02","OUT035",2061.14732708835
"FDJ02","OUT010",320.041780744561
"FDX09","OUT045",2703.27327499913
"FDT31","OUT010",344.343232543195
"FDI24","OUT049",3102.71950741741
"FDY09","OUT045",2737.8791268241
"FDV28","OUT045",679.255234842432
"DRM47","OUT049",3328.41821014585
"FDT52","OUT019",835.620702222044
"FDI48","OUT018",685.794604032045
"FDY55","OUT017",4234.72266767122
"FDU48","OUT013",1921.3784036351
"FDN25","OUT045",825.688767122054
"FDP20","OUT049",2001.46956546217
"FDJ15","OUT013",3174.45334305474
"FDD04","OUT018",1880.77960738936
"FDY58","OUT045",3636.63632482084
"FDR37","OUT018",2828.50376699631
"FDF44","OUT013",1950.18810857816
"FDD32","OUT045",1347.25511934553
"FDR57","OUT017",2572.57382257441
"DRG39","OUT027",1673.44413924982
"FDX15","OUT017",2671.81725293295
"DRN37","OUT045",2460.33577574739
"FDW40","OUT027",3487.09844075011
"FDB32","OUT049",1490.84109200288
"FDM40","OUT018",1862.97845703595
"FDE39","OUT027",3246.39425828559
"DRH49","OUT017",1456.40838739629
"FDT46","OUT049",745.852121157466
"NCF06","OUT035",4118.4235980084
"FDP07","OUT017",3293.16603594697
"FDC04","OUT013",3959.04963557815
"FDZ32","OUT017",1734.05755487142
"FDD50","OUT045",2730.16053303656
"FDU56","OUT017",3270.6745943942
"FDV34","OUT017",1167.41837709738
"NCY41","OUT013",669.572960761972
"NCK18","OUT046",2580.0402857533
"DRH25","OUT049",797.742706148601
"FDT57","OUT046",3926.17289629616
"FDV56","OUT018",1454.49531938136
"FDV12","OUT045",1471.85948177845
"FDN52","OUT017",1398.30574464442
"FDX38","OUT035",785.522230411215
"FDE47","OUT018",1699.78754436117
"NCO07","OUT013",3461.1655392712
"FDV09","OUT027",3779.31621833559
"FDZ23","OUT019",309.73738071822
"DRH51","OUT018",1176.48690308626
"NCY54","OUT045",2688.17427851113
"DRG49","OUT013",3955.45925633552
"NCC19","OUT049",3304.92141921895
"NCV53","OUT045",3810.67351684286
"FDZ47","OUT019",439.969446521193
"NCO26","OUT018",1618.36750068368
"NCP02","OUT045",914.669640466558
"NCW30","OUT018",3747.15578501711
"NCN55","OUT046",3816.06122585347
"FDB20","OUT010",288.491719003987
"DRL11","OUT013",2558.71386949549
"DRD60","OUT045",2843.60364909889
"FDW14","OUT010",328.897576308976
"FDL27","OUT010",265.390332693924
"FDU09","OUT018",742.888983129071
"DRH36","OUT027",2186.07873534344
"FDP34","OUT027",3728.87341957848
"FDE04","OUT017",3115.08948847201
"FDZ57","OUT027",3239.4188480966
"FDF02","OUT010",411.163600176231
"FDG28","OUT045",3737.81511411948
"NCI31","OUT046",752.06493839513
"FDT43","OUT013",810.832024659098
"FDU20","OUT046",1945.31500710587
"FDD53","OUT013",704.178812586948
"FDW15","OUT045",2396.44243140655
"NCT53","OUT045",2453.84745702226
"NCG55","OUT027",3095.86934498455
"FDD48","OUT035",1916.82355318069
"FDG47","OUT049",4159.66523360056
"FDI21","OUT017",1132.81252527241
"FDT27","OUT017",3997.55391764056
"DRO35","OUT013",1893.73848526725
"FDD33","OUT017",3928.78537727758
"FDC04","OUT035",4069.73609610713
"FDY34","OUT013",2644.90321338713
"DRJ49","OUT049",2024.07427241375
"FDE05","OUT049",2517.01871682983
"FDU31","OUT017",3677.15837336144
"NCN19","OUT027",5008.78189804391
"FDK56","OUT027",5008.16183571581
"FDK58","OUT017",1734.05755487142
"NCJ42","OUT035",1785.79108820928
"FDZ34","OUT027",5299.01913565458
"FDA52","OUT018",2492.91942952588
"NCR29","OUT013",837.391650165195
"FDT48","OUT035",3589.16617336522
"DRJ51","OUT019",855.696257103179
"NCS54","OUT046",2939.8113681779
"FDV01","OUT035",2617.50732827247
"DRG51","OUT027",4232.02136724888
"NCG42","OUT013",1915.17726424172
"FDA51","OUT049",1892.42019720184
"FDV19","OUT010",413.018963232018
"NCT18","OUT045",3012.20729163292
"NCS41","OUT045",2991.80835232062
"FDO03","OUT046",3824.13563586121
"FDL12","OUT010",106.005388729323
"FDY37","OUT010",320.041780744561
"FDI58","OUT049",1456.23524017791
"FDT28","OUT018",2144.37049445701
"NCC42","OUT010",531.315423915978
"FDO01","OUT017",1933.86952627816
"FDJ02","OUT013",2518.1442621242
"FDQ04","OUT018",637.236974942508
"DRL47","OUT013",1915.17726424172
"FDZ32","OUT035",1816.18119037278
"FDC35","OUT035",3632.0148415372
"FDX14","OUT045",1052.06396965324
"FDZ35","OUT013",1670.82520747084
"FDL14","OUT013",2483.53841029923
"FDO04","OUT049",940.482213129891
"DRK11","OUT017",2580.97161701331
"FDB44","OUT018",3102.98377260149
"FDZ50","OUT049",3301.30825960347
"FDI12","OUT027",2329.70117425373
"FDU43","OUT017",4000.7895291526
"FDD58","OUT010",288.491719003987
"FDB27","OUT017",3337.06176618617
"FDB04","OUT018",1176.48690308626
"NCO17","OUT013",1922.54433161221
"FDL12","OUT017",874.936888466843
"DRJ13","OUT049",2649.57767357277
"FDD57","OUT045",1536.45044325546
"FDW19","OUT035",1841.91809669492
"DRD27","OUT018",1460.29532486137
"FDH27","OUT027",3773.94455452665
"NCW30","OUT027",6490.6793910271
"FDR40","OUT018",1038.88722004479
"FDG05","OUT013",2538.31493018319
"NCY41","OUT019",0.353380542760084
"FDI38","OUT018",3070.2847640211
"FDR20","OUT046",717.926228592098
"FDE09","OUT017",1768.66340669639
"FDN50","OUT019",294.291724484
"DRF27","OUT045",2426.89468308053
"DRF51","OUT013",687.374111115381
"NCO02","OUT019",224.984475388936
"FDB51","OUT027",1892.15332751399
"FDJ50","OUT013",816.63203013911
"FDN52","OUT013",1346.95685751527
"FDX14","OUT013",1232.6124011827
"FDT27","OUT019",820.276936138854
"FDV10","OUT013",710.383810578426
"FDU33","OUT046",716.146852398846
"FDU58","OUT046",3099.03568880809
"NCP42","OUT027",5172.59188233877
"FDL51","OUT027",5357.84288775362
"DRH15","OUT027",1395.48941795047
"FDU16","OUT017",1421.80253557131
"FDW15","OUT017",2581.93792206009
"FDQ44","OUT045",1869.50622733916
"NCI06","OUT027",4803.07179361276
"DRK23","OUT019",939.905133242804
"FDC28","OUT035",1775.37034055633
"NCY17","OUT019",34.9592323677353
"NCV05","OUT018",2129.77156062473
"FDM34","OUT019",543.316568789373
"DRD60","OUT027",5019.65748176932
"FDT38","OUT046",1399.33075463216
"FDQ57","OUT018",2158.15101552366
"FDE59","OUT027",1412.10842768189
"NCM43","OUT046",2595.21350331276
"DRI51","OUT049",2919.40243086194
"NCG30","OUT017",1995.31867802038
"NCK54","OUT035",1934.66056780761
"FDQ16","OUT019",393.362449822822
"FDI36","OUT013",3112.33883650444
"FDX16","OUT027",3756.14340417324
"FDA34","OUT046",2880.03336568969
"FDJ48","OUT018",3416.92233143461
"FDU47","OUT035",2007.66542650942
"FDS39","OUT046",2220.84428340424
"FDD11","OUT046",3942.61506557141
"FDM16","OUT027",2070.19077478697
"FDU56","OUT018",2793.10972259625
"FDQ32","OUT017",2025.01660834066
"DRK35","OUT013",675.372966241985
"FDA58","OUT049",3925.26405405428
"DRG48","OUT019",336.846482216127
"FDT59","OUT010",905.35995617386
"FDQ31","OUT019",288.491719003987
"FDS51","OUT018",908.070016073699
"FDW32","OUT027",2388.49598884882
"FDI15","OUT027",6356.1235502847
"NCV30","OUT017",1053.8473491675
"DRG25","OUT049",3303.51402724276
"FDT02","OUT013",721.979962940356
"FDO33","OUT027",3130.88018932099
"FDP38","OUT035",814.331935354273
"FDZ45","OUT035",3345.81813543257
"NCA54","OUT027",4803.07179361276
"FDU33","OUT017",743.674683279762
"FDN58","OUT017",4006.68191422259
"FDI05","OUT045",1097.84428398634
"FDM57","OUT019",288.491719003987
"NCS42","OUT027",2346.99682578725
"FDB57","OUT045",3549.52419274355
"FDC03","OUT045",3100.18177863802
"FDZ58","OUT013",1950.18810857816
"NCK29","OUT045",1804.02318188683
"NCR53","OUT045",3531.49007465673
"FDE26","OUT027",3802.75425946971
"FDU52","OUT049",2502.41978299754
"FDE41","OUT027",2371.18192995927
"FDU38","OUT018",2813.50866190854
"FDA52","OUT017",2934.64043639901
"FDW46","OUT046",1092.53959397984
"DRI59","OUT035",3711.60202087405
"FDT38","OUT035",1492.91761648303
"FDL33","OUT018",2799.98685966015
"FDQ01","OUT027",6227.14575573118
"FDJ08","OUT046",3136.36740803061
"FDQ47","OUT049",691.598851494439
"NCZ18","OUT013",3904.95339811816
"FDE29","OUT017",976.101721109972
"FDF10","OUT027",3743.47235341076
"FDC48","OUT049",1462.04856535336
"FDY58","OUT013",3884.26557668891
"NCX30","OUT010",861.418612385477
"FDV11","OUT013",2839.31126903487
"FDT46","OUT046",752.703336614988
"DRD01","OUT019",94.0042438559274
"FDQ11","OUT013",4052.84026736678
"NCM41","OUT017",1450.59506222083
"NCC55","OUT013",675.372966241985
"FDG45","OUT027",5342.75686245748
"NCQ54","OUT049",2704.58246471004
"FDM34","OUT045",1839.52111768712
"FDD17","OUT019",885.559582985883
"FDN38","OUT027",6227.14575573118
"FDB53","OUT018",2156.71756845494
"NCL06","OUT035",3981.24731674898
"NCV18","OUT019",282.290579610605
"FDX25","OUT013",3203.26304799779
"FDB39","OUT046",889.765547282082
"FDC33","OUT049",3326.89755277084
"NCO14","OUT018",643.036980422521
"FDA58","OUT027",6132.4840898405
"NCQ02","OUT017",3313.67824065808
"NCR53","OUT017",3903.0281832839
"FDN52","OUT046",1381.52960427875
"FDG26","OUT046",3959.77773284872
"FDE23","OUT027",1484.15240466917
"DRI37","OUT013",928.596886222085
"DRH37","OUT018",2243.14768242448
"FDO01","OUT035",1964.20023954584
"FDK45","OUT049",1986.88318940055
"FDP23","OUT049",3584.84838313387
"FDM33","OUT035",3671.70783009517
"FDD36","OUT017",2059.62246016564
"FDL56","OUT017",1410.30688951781
"FDT27","OUT010",820.276936138854
"FDG52","OUT017",718.613845117124
"NCL42","OUT035",3974.65189368901
"DRJ24","OUT046",3085.25516774145
"FDV38","OUT046",787.789220134556
"FDT35","OUT045",2723.67221431143
"FDY51","OUT045",3366.55942775426
"FDC37","OUT017",1734.05755487142
"NCP43","OUT013",2964.82975104206
"FDO33","OUT045",1590.97147286592
"FDW04","OUT018",1616.82019821596
"NCC31","OUT046",2466.66416395355
"FDK22","OUT049",3652.15324353924
"FDJ50","OUT017",881.745157601704
"FDV13","OUT017",1463.64183994503
"DRL60","OUT017",2550.00497989634
"FDW03","OUT017",1798.03442417477
"FDY27","OUT035",3143.21443410041
"FDB39","OUT027",1673.44413924982
"FDU59","OUT045",2462.75075028105
"FDZ57","OUT049",2036.07541728714
"FDO21","OUT049",3766.19129660917
"FDS43","OUT018",2805.45679659417
"FDU28","OUT010",297.736235844824
"FDC51","OUT010",583.722426094361
"FDW16","OUT010",276.490574130592
"FDP32","OUT010",543.316568789373
"FDB60","OUT019",263.516569889431
"NCQ30","OUT046",1928.54616990782
"FDD26","OUT049",3301.30825960347
"FDI44","OUT045",1191.61272173264
"DRH23","OUT046",877.764402408686
"FDO44","OUT046",1690.72900325147
"FDG04","OUT046",3097.60224173937
"FDM32","OUT027",2453.13238042316
"FDM09","OUT013",2847.72203466563
"FDZ47","OUT013",1630.41935016586
"FDM40","OUT027",3451.25457582528
"FDY48","OUT017",1768.66340669639
"NCM30","OUT045",678.566921597311
"FDX36","OUT010",780.706850672766
"DRF03","OUT017",736.414995470532
"FDN51","OUT049",4470.16799755008
"FDM57","OUT049",1427.44271352839
"FDB35","OUT049",1527.20144144972
"FDY13","OUT027",2285.64717856975
"FDA37","OUT017",2030.81661382067
"NCX53","OUT017",2293.77957411224
"FDD59","OUT018",1109.50749219208
"FDX10","OUT019",12.3545254161556
"FDC03","OUT018",2820.38579897244
"FDW43","OUT035",4030.77986989448
"FDW10","OUT046",2623.57196725903
"FDY14","OUT027",6376.48374509892
"FDV43","OUT045",714.753170642726
"FDO40","OUT013",2436.92755500276
"FDP46","OUT027",2410.80019677321
"NCE43","OUT019",421.416757670921
"FDD05","OUT035",2077.95202855992
"FDJ60","OUT010",413.018963232018
"DRE27","OUT018",1331.07637517121
"FDO11","OUT035",4065.81168900689
"DRG11","OUT027",2530.37882452172
"FDK33","OUT010",641.870208550514
"DRM23","OUT045",2688.17427851113
"FDJ02","OUT027",3815.10133346763
"NCZ05","OUT045",1576.73021259729
"NCL30","OUT013",1915.17726424172
"FDZ19","OUT018",2492.57350040136
"FDM45","OUT049",2001.46956546217
"FDO36","OUT046",2931.413573739
"NCK31","OUT045",768.933711225499
"DRJ37","OUT045",2370.45644487453
"FDP24","OUT018",1628.82134308935
"FDF46","OUT013",1841.64944980254
"FDX46","OUT019",106.005388729323
"NCL18","OUT045",2981.600785293
"FDJ26","OUT013",3452.19731970322
"FDJ07","OUT045",1812.14540417703
"FDY15","OUT013",2454.72870535617
"DRG01","OUT045",1121.34107491324
"FDF58","OUT045",1050.88470634617
"FDZ14","OUT019",549.116574269386
"FDP31","OUT049",929.806644268263
"FDH45","OUT013",710.383810578426
"FDA09","OUT010",309.73738071822
"FDW31","OUT035",3375.8032450846
"FDA57","OUT046",716.146852398846
"NCE55","OUT035",2955.38497932696
"FDC17","OUT019",619.301365872447
"FDC59","OUT013",1081.53785921473
"FDA22","OUT013",2605.05866861746
"FDK52","OUT035",3852.18267605149
"NCM26","OUT046",2481.837381513
"NCT53","OUT035",2639.68855129144
"FDW45","OUT018",2156.37163933041
"NCI18","OUT035",3742.04963045356
"FDE38","OUT018",2275.54776661018
"FDF08","OUT019",288.491719003987
"FDY58","OUT010",903.453112929275
"FDF58","OUT019",236.019315215551
"FDX39","OUT017",3598.18466923526
"FDB44","OUT049",3652.15324353924
"FDF28","OUT013",1909.3772587617
"FDE39","OUT013",1905.73963014065
"FDT37","OUT018",3516.47992119139
"FDZ45","OUT017",3316.66282687387
"FDO40","OUT035",2570.896472976
"FDM57","OUT027",2382.00767012369
"DRG36","OUT017",2934.64043639901
"FDY36","OUT010",236.019315215551
"DRL60","OUT027",3786.73248530955
"FDS25","OUT019",411.163600176231
"DRF49","OUT027",2729.5236587806
"FDP16","OUT045",3737.81511411948
"FDS60","OUT049",2929.57138425648
"FDU15","OUT027",1381.6849131774
"FDK43","OUT046",1964.11832677957
"FDN25","OUT046",919.359586202129
"FDE53","OUT049",1739.733597102
"FDB22","OUT013",2463.13947098693
"FDE39","OUT017",2030.81661382067
"FDX35","OUT035",3906.17271411945
"NCG54","OUT049",2907.40128598854
"FDH27","OUT035",2588.69762332941
"NCK42","OUT013",3445.99232171174
"FDS25","OUT049",1709.99980250821
"FDI10","OUT018",2492.57350040136
"FDU35","OUT035",1763.1863812577
"FDI04","OUT017",3304.66168200047
"DRK23","OUT035",4190.79398373464
"FDB53","OUT019",302.240630391152
"FDY02","OUT049",4094.04012439533
"FDM60","OUT035",713.180631063028
"NCJ31","OUT010",818.094911201112
"DRP35","OUT017",1995.31867802038
"NCQ30","OUT018",1624.39957988922
"DRL11","OUT010",421.416757670921
"FDU01","OUT013",3203.26304799779
"FDR39","OUT035",3165.61004138979
"FDO08","OUT046",2559.29541731648
"FDC02","OUT045",3656.52493804886
"NCZ29","OUT035",2013.36106708291
"FDF29","OUT010",531.315423915978
"FDZ23","OUT017",3270.6745943942
"NCU53","OUT018",2243.14768242448
"NCW30","OUT013",4037.72224713146
"NCM26","OUT027",3759.4785915586
"FDV50","OUT027",3222.89746735869
"FDW15","OUT049",2558.3908791816
"FDI35","OUT027",5073.81512297147
"FDO11","OUT017",4065.46608539124
"FDN48","OUT046",1393.53074915215
"NCA17","OUT049",2517.01871682983
"NCN54","OUT013",1255.21710813428
"FDP22","OUT013",746.940294794567
"NCB54","OUT035",2013.36106708291
"FDD08","OUT045",714.753170642726
"DRM48","OUT010",0.353380542760084
"FDG41","OUT027",2700.71395383754
"FDE44","OUT027",1418.49911741352
"FDE26","OUT035",2617.50732827247
"NCS38","OUT013",1841.24445729108
"NCJ54","OUT018",3241.96998658146
"FDI40","OUT019",393.362449822822
"FDN45","OUT018",3317.17714044348
"FDU43","OUT046",3982.57160134894
"FDI04","OUT010",304.613372908723
"NCC07","OUT018",1448.29417998797
"NCC07","OUT019",399.162455302835
"NCD18","OUT045",3591.93617136706
"FDU55","OUT035",4362.01888102035
"FDX59","OUT035",718.980636543041
"FDR52","OUT049",3308.01927083355
"NCP17","OUT013",997.239819651752
"FDQ32","OUT045",1869.50622733916
"NCT17","OUT049",3268.90817541778
"FDO10","OUT049",952.483358003287
"FDE32","OUT049",709.295636941325
"FDN44","OUT045",2530.43956337266
"FDH02","OUT035",1556.33317325106
"FDK60","OUT013",1630.41935016586
"FDS24","OUT019",143.708609816854
"FDL03","OUT010",307.486521200089
"FDB46","OUT027",5312.77175280545
"FDO48","OUT049",3732.97326049131
"FDZ39","OUT049",1791.67345725844
"FDT02","OUT027",1359.28930588801
"FDC50","OUT013",1393.56771281174
"FDP39","OUT035",837.203715740156
"DRG15","OUT018",811.084519722917
"FDP10","OUT018",1442.14824538343
"FDF53","OUT027",4990.84777682626
"FDN34","OUT045",2703.27327499913
"FDK02","OUT045",1851.80944189227
"FDC23","OUT045",2791.4352484745
"FDJ10","OUT019",439.26080581646
"FDE53","OUT035",1799.40849457663
"FDR25","OUT035",4301.31526064146
"FDW50","OUT046",2579.69435662877
"FDS09","OUT049",775.137999197021
"FDW49","OUT010",330.136320030518
"FDU51","OUT046",2963.03645105173
"FDF28","OUT018",1616.82019821596
"NCY30","OUT018",2635.6647781593
"FDD44","OUT045",4165.8552157882
"FDX09","OUT017",2970.13837219931
"NCF30","OUT013",1915.17726424172
"FDZ50","OUT019",330.136320030518
"FDW37","OUT013",1428.17356463671
"FDD11","OUT049",4193.99800248457
"DRH39","OUT018",1044.34129640027
"FDA36","OUT049",3315.51517211615
"NCG43","OUT049",1450.03410078452
"FDF02","OUT035",1798.48440492589
"FDP57","OUT027",2565.38966885816
"NCE42","OUT017",3835.44063430625
"NCR38","OUT027",6156.34979626269
"FDP03","OUT019",572.687586267747
"FDO51","OUT035",771.36135348446
"NCQ42","OUT046",1926.76679371457
"NCM41","OUT046",1381.52960427875
"FDH48","OUT027",2353.19796518063
"DRF60","OUT046",3815.37010249984
"FDJ27","OUT035",1792.07030727222
"FDQ14","OUT013",2454.72870535617
"FDN27","OUT017",1742.35649825266
"NCQ02","OUT046",3118.00118105167
"FDJ33","OUT049",2001.46956546217
"FDP07","OUT027",5263.73977638972
"DRE01","OUT049",3925.58743848544
"FDU36","OUT045",1588.73135747068
"FDL28","OUT017",3994.6807693492
"NCX53","OUT046",2179.47212105247
"FDZ39","OUT013",1723.20592441226
"NCP42","OUT013",3155.34248276832
"FDJ14","OUT035",1389.5817147401
"FDK04","OUT049",905.876361304916
"NCC19","OUT017",3248.46588249318
"FDS09","OUT018",685.794604032045
"FDZ02","OUT046",1670.79210240935
"FDD35","OUT018",1712.13461835909
"NCY42","OUT017",2580.97161701331
"FDB05","OUT045",3669.65931898109
"FDF20","OUT035",3375.8032450846
"NCO41","OUT018",1325.62229881573
"FDC40","OUT027",2256.83747362669
"FDV58","OUT045",2853.15281558586
"FDZ57","OUT045",1839.52111768712
"DRM35","OUT046",2927.46429417998
"DRN36","OUT018",1158.68575273285
"FDQ13","OUT046",1411.67782863008
"DRO35","OUT010",532.862726383698
"NCD43","OUT035",1785.79108820928
"FDA51","OUT018",1630.36864555707
"NCX17","OUT027",5713.49827433511
"NCZ17","OUT049",697.294492067929
"FDR11","OUT027",4166.19239267203
"FDW34","OUT049",4029.24116942413
"FDN50","OUT017",1503.00206439922
"FDS09","OUT046",752.703336614988
"FDS48","OUT018",2158.15101552366
"FDL44","OUT049",2696.18467027114
"DRF48","OUT018",2781.10857772285
"FDA14","OUT018",2174.51871880835
"NCD30","OUT049",1628.66172688979
"FDI16","OUT017",760.959416445922
"NCG06","OUT035",4039.61823965329
"DRZ24","OUT035",2072.155881678
"NCS17","OUT045",1459.85833690506
"FDB37","OUT045",3769.57671382357
"FDE10","OUT035",2030.67512597246
"FDC57","OUT045",3072.90570226182
"FDM12","OUT018",2793.10972259625
"FDE24","OUT049",2224.13103335526
"FDW22","OUT045",3375.68742433629
"DRD01","OUT027",1544.92576939084
"NCZ18","OUT027",6118.11933776219
"FDN49","OUT045",679.255234842432
"FDR22","OUT035",1980.23910994872
"FDV08","OUT019",46.9603772411309
"FDY39","OUT046",3141.2262639255
"FDV36","OUT049",2036.07541728714
"FDO60","OUT045",684.768060990694
"FDU04","OUT027",3240.94018193011
"FDR20","OUT027",1443.77528453367
"FDW19","OUT019",405.363594696218
"FDU40","OUT049",3153.74942960992
"FDK15","OUT045",1477.73370832993
"DRF15","OUT035",2588.69762332941
"FDQ25","OUT017",3014.57546553191
"FDI48","OUT019",48.911009632297
"FDS49","OUT046",1267.18514794617
"FDV22","OUT046",2571.6424913144
"NCV42","OUT046",1658.79095753595
"FDX26","OUT046",3117.65525192714
"FDI33","OUT018",1172.4662737995
"FDZ14","OUT049",2007.26957094218
"FDG10","OUT013",912.808351806623
"FDM38","OUT018",691.594609512058
"FDG26","OUT027",6386.5282710333
"FDH46","OUT035",1786.19608072075
"FDN13","OUT018",1477.54228978349
"FDU57","OUT035",2558.22542221352
"NCI06","OUT046",2927.46429417998
"FDM38","OUT045",762.898747451537
"NCG42","OUT010",537.115429395991
"FDL39","OUT045",2876.00373328458
"FDT31","OUT019",344.343232543195
"FDV59","OUT013",3423.38761476016
"FDB49","OUT035",1757.38637577769
"FDD58","OUT049",1727.6965879551
"DRN59","OUT046",746.502197221605
"FDX48","OUT049",2514.42092787094
"FDQ11","OUT049",4143.43074052505
"FDY12","OUT049",751.641208270123
"FDQ11","OUT045",3834.02072044176
"DRI11","OUT017",1997.37668997281
"FDY32","OUT027",4204.58826795482
"FDS51","OUT045",950.241797338314
"FDR19","OUT010",314.241775264548
"DRB13","OUT018",2793.45565172077
"FDS21","OUT035",1146.79286623519
"FDQ40","OUT045",2721.25723977776
"NCE55","OUT013",2827.31012416148
"FDX43","OUT027",4228.08505888172
"FDS12","OUT049",1977.97277453527
"DRK01","OUT027",2428.78416155184
"FDN25","OUT017",933.827723793802
"FDB60","OUT046",3091.92597339507
"FDQ13","OUT017",1474.2095377497
"DRK13","OUT045",3044.28490352543
"DRF25","OUT018",637.236974942508
"NCD42","OUT019",34.9592323677353
"FDW25","OUT045",1353.05512482554
"NCV29","OUT027",4795.01992829838
"NCK42","OUT035",3597.56396780412
"DRJ13","OUT027",4216.08391400832
"DRD15","OUT017",4027.08085353489
"FDM27","OUT045",2372.94564047966
"FDZ50","OUT018",2813.50866190854
"FDC04","OUT046",3865.98710106009
"FDF50","OUT049",3328.80439601543
"FDP15","OUT045",3789.43593730173
"FDK46","OUT035",4395.37306441842
"FDZ56","OUT018",2267.4959012958
"FDY60","OUT049",2282.23367610714
"FDB10","OUT035",4029.9448377113
"FDR57","OUT045",2387.07833192087
"FDU58","OUT049",3304.94747431148
"FDH02","OUT046",1411.67782863008
"FDP48","OUT013",3119.44855191746
"FDI46","OUT035",4127.32040253034
"FDW56","OUT013",3187.36935227629
"NCM19","OUT010",463.540458519554
"FDS50","OUT027",5704.26653028362
"FDK24","OUT013",681.574105635368
"FDO36","OUT017",3092.48478152043
"FDK45","OUT027",3237.63150572485
"NCL05","OUT045",707.372767942274
"FDL32","OUT018",1624.56864007706
"FDA28","OUT049",1989.46842058877
"FDY36","OUT018",963.810109304771
"FDP32","OUT018",1628.82134308935
"FDL50","OUT046",1938.76793858796
"DRC24","OUT049",2537.02563482252
"NCS18","OUT017",1727.85641547803
"FDD16","OUT017",1207.88963601243
"NCV18","OUT013",1352.75686299529
"FDX07","OUT046",3109.60338661277
"NCZ05","OUT027",2524.57881904171
"NCI31","OUT013",705.145117633728
"FDK14","OUT049",1433.2427190084
"NCR06","OUT045",713.172773422286
"NCF54","OUT049",2988.77089253519
"DRG23","OUT010",308.040635871165
"FDD53","OUT046",704.145707525451
"NCM31","OUT027",3480.33841397191
"FDT16","OUT017",4119.56110945106
"FDR40","OUT035",1377.57671126861
"DRG25","OUT017",3293.27930134578
"FDT10","OUT035",1063.7381827596
"FDY32","OUT013",2610.29736156216
"FDN50","OUT035",1585.12569990058
"FDZ35","OUT019",411.163600176231
"NCP54","OUT045",1833.31997829374
"NCD07","OUT035",1776.92214270644
"FDS02","OUT018",2832.73287297037
"DRN59","OUT018",679.593464638662
"DRB24","OUT013",2485.74417793851
"FDP37","OUT027",3252.49150627874
"DRB01","OUT018",2781.10857772285
"FDR47","OUT046",3110.54553651412
"NCM31","OUT010",462.831817814821
"NCF06","OUT027",6490.6793910271
"NCV17","OUT027",3210.95507227807
